case_id,Qremoved_air_W,Qremoved_oil_W,Qremoved_flange_W,air_boundary_count,oil_boundary_count,flange_boundary_count,air_boundary_total_length_m,oil_boundary_total_length_m,flange_boundary_total_length_m,boundary_selection_status,notes
RUN008_CASE_111,51.3720769,-80.8722708,57.4297098,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_112,61.1728681,-74.1772452,60.0975756,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_113,74.117468,-65.5452178,63.6012718,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_114,90.453296,-54.7097906,68.0696323,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_115,110.488166,-42.0992135,73.541514,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_116,57.7464543,-95.8130891,66.4096944,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_117,67.5950862,-89.0532084,69.109271,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_118,80.602065,-80.2695587,72.6423971,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_119,97.0272439,-69.3762618,77.1332333,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_120,117.195626,-55.753413,82.7002787,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_121,64.1209284,-110.74945,75.3888565,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_122,74.019032,-103.934357,78.1183506,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_123,87.0878846,-95.0119325,81.6860673,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_124,103.59957,-84.0059513,86.2019065,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
RUN008_CASE_125,123.879321,-70.3751838,91.8065644,110,1,3,1.15,0.595,0.298,OK_NO_SELECTION_DRIFT,boundary counts are explicit COMSOL ID counts; air/oil lengths from solid boundary summary tables; flange length estimated from BRFGL1 flange disk geometry
